InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
536588,71053,WHITE METAL LANTERN,1,2011-10-01 08:04:00,3.39,12352,Netherlands
536588,84029E,RED WOOLLY HOTTIE WHITE HEART,4,2011-10-01 08:04:00,3.39,12352,Netherlands
536588,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2011-10-01 08:04:00,4.25,12352,Netherlands
536588,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,19,2011-10-01 08:04:00,3.39,12352,Netherlands
536588,22748,POPPY'S PLAYHOUSE KITCHEN,18,2011-10-01 08:04:00,2.1,12352,Netherlands
536588,22632,HAND WARMER RED POLKA DOT,22,2011-10-01 08:04:00,1.85,12352,Netherlands
536589,71053,WHITE METAL LANTERN,4,2011-03-08 11:50:00,3.39,12419,Netherlands
536589,84879,ASSORTED COLOUR BIRD ORNAMENT,5,2011-03-08 11:50:00,1.69,12419,Netherlands
536590,85099B,JUMBO BAG RED RETROSPOT,10,2011-06-10 17:57:00,1.65,12417,Belgium
536590,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-06-10 17:57:00,2.55,12417,Belgium
536590,84029E,RED WOOLLY HOTTIE WHITE HEART,13,2011-06-10 17:57:00,3.39,12417,Belgium
536590,22752,SET 7 BABUSHKA NESTING BOXES,21,2011-06-10 17:57:00,7.65,12417,Belgium
536590,22633,HAND WARMER UNION JACK,21,2011-06-10 17:57:00,1.85,12417,Belgium
536590,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,23,2011-06-10 17:57:00,3.39,12417,Belgium
536591,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,7,2011-08-07 15:33:00,3.75,12364,Spain
536591,47566,PARTY BUNTING,7,2011-08-07 15:33:00,4.95,12364,Spain
536591,22632,HAND WARMER RED POLKA DOT,13,2011-08-07 15:33:00,1.85,12364,Spain
536591,22745,POPPY'S PLAYHOUSE BEDROOM,18,2011-08-07 15:33:00,2.1,12364,Spain
536592,84879,ASSORTED COLOUR BIRD ORNAMENT,10,2010-08-19 17:36:00,1.69,12395,Switzerland
536593,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,18,2011-09-05 18:00:00,3.75,12419,United Kingdom
536593,22633,HAND WARMER UNION JACK,23,2011-09-05 18:00:00,1.85,12419,United Kingdom
536593,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,14,2011-09-05 18:00:00,3.39,12419,United Kingdom
536593,84879,ASSORTED COLOUR BIRD ORNAMENT,11,2011-09-05 18:00:00,1.69,12419,United Kingdom
536593,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,19,2011-09-05 18:00:00,3.75,12419,United Kingdom
536594,84029E,RED WOOLLY HOTTIE WHITE HEART,12,2010-02-21 17:32:00,3.39,12365,Netherlands
536595,84029E,RED WOOLLY HOTTIE WHITE HEART,1,2011-08-19 10:48:00,3.39,12425,Germany
536595,22632,HAND WARMER RED POLKA DOT,24,2011-08-19 10:48:00,1.85,12425,Germany
536595,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,18,2011-08-19 10:48:00,3.75,12425,Germany
536596,84879,ASSORTED COLOUR BIRD ORNAMENT,2,2011-04-03 15:21:00,1.69,12376,Australia
536596,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,5,2011-04-03 15:21:00,3.75,12376,Australia
536596,85123A,WHITE HANGING HEART T-LIGHT HOLDER,11,2011-04-03 15:21:00,2.55,12376,Australia
536596,22748,POPPY'S PLAYHOUSE KITCHEN,22,2011-04-03 15:21:00,2.1,12376,Australia
536596,22745,POPPY'S PLAYHOUSE BEDROOM,11,2011-04-03 15:21:00,2.1,12376,Australia
536597,84879,ASSORTED COLOUR BIRD ORNAMENT,5,2011-10-09 15:44:00,1.69,12355,United Kingdom
536597,21730,GLASS STAR FROSTED T-LIGHT HOLDER,5,2011-10-09 15:44:00,4.25,12355,United Kingdom
536597,22752,SET 7 BABUSHKA NESTING BOXES,10,2011-10-09 15:44:00,7.65,12355,United Kingdom
536597,85099B,JUMBO BAG RED RETROSPOT,21,2011-10-09 15:44:00,1.65,12355,United Kingdom
536597,71053,WHITE METAL LANTERN,6,2011-10-09 15:44:00,3.39,12355,United Kingdom
536597,22633,HAND WARMER UNION JACK,17,2011-10-09 15:44:00,1.85,12355,United Kingdom
536598,84879,ASSORTED COLOUR BIRD ORNAMENT,4,2011-12-03 17:47:00,1.69,,Switzerland
536598,84406B,CREAM CUPID HEARTS COAT HANGER,9,2011-12-03 17:47:00,2.75,,Switzerland
536598,71053,WHITE METAL LANTERN,19,2011-12-03 17:47:00,3.39,,Switzerland
C536599,22633,HAND WARMER UNION JACK,-4,2011-01-19 10:11:00,1.85,12363,Australia
536600,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4,2011-07-11 08:11:00,3.39,12400,Spain
536600,22632,HAND WARMER RED POLKA DOT,16,2011-07-11 08:11:00,1.85,12400,Spain
536600,71053,WHITE METAL LANTERN,12,2011-07-11 08:11:00,3.39,12400,Spain
536600,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,11,2011-07-11 08:11:00,3.75,12400,Spain
536601,22745,POPPY'S PLAYHOUSE BEDROOM,24,2011-06-05 13:57:00,2.1,12422,Switzerland
536601,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,2011-06-05 13:57:00,4.25,12422,Switzerland
536601,22745,POPPY'S PLAYHOUSE BEDROOM,14,2011-06-05 13:57:00,2.1,12422,Switzerland
536602,22752,SET 7 BABUSHKA NESTING BOXES,7,2011-08-20 16:02:00,7.65,12420,Germany
536602,22633,HAND WARMER UNION JACK,5,2011-08-20 16:02:00,1.85,12420,Germany
536603,85099B,JUMBO BAG RED RETROSPOT,1,2011-09-17 15:57:00,1.65,,United Kingdom
536603,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,9,2011-09-17 15:57:00,3.39,,United Kingdom
536603,22748,POPPY'S PLAYHOUSE KITCHEN,7,2011-09-17 15:57:00,2.1,,United Kingdom
536603,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,15,2011-09-17 15:57:00,3.39,,United Kingdom
536604,85099B,JUMBO BAG RED RETROSPOT,5,2011-09-22 16:44:00,1.65,12350,Belgium
536604,84879,ASSORTED COLOUR BIRD ORNAMENT,9,2011-09-22 16:44:00,1.69,12350,Belgium
536604,22752,SET 7 BABUSHKA NESTING BOXES,16,2011-09-22 16:44:00,7.65,12350,Belgium
536604,84406B,CREAM CUPID HEARTS COAT HANGER,8,2011-09-22 16:44:00,2.75,12350,Belgium
536604,47566,PARTY BUNTING,21,2011-09-22 16:44:00,4.95,12350,Belgium
536604,22752,SET 7 BABUSHKA NESTING BOXES,19,2011-09-22 16:44:00,7.65,12350,Belgium
536605,22748,POPPY'S PLAYHOUSE KITCHEN,17,2011-12-07 09:42:00,2.1,12370,Australia
536605,22632,HAND WARMER RED POLKA DOT,7,2011-12-07 09:42:00,1.85,12370,Australia
536606,84406B,CREAM CUPID HEARTS COAT HANGER,7,2010-12-24 13:31:00,2.75,12405,Netherlands
536606,84406B,CREAM CUPID HEARTS COAT HANGER,6,2010-12-24 13:31:00,2.75,12405,Netherlands
536607,22745,POPPY'S PLAYHOUSE BEDROOM,1,2011-09-12 18:14:00,2.1,12398,Spain
536608,47566,PARTY BUNTING,16,2011-04-14 08:00:00,4.95,12370,Netherlands
536608,85099B,JUMBO BAG RED RETROSPOT,12,2011-04-14 08:00:00,1.65,12370,Netherlands
536608,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2011-04-14 08:00:00,2.55,12370,Netherlands
536608,22748,POPPY'S PLAYHOUSE KITCHEN,3,2011-04-14 08:00:00,2.1,12370,Netherlands
536608,22632,HAND WARMER RED POLKA DOT,5,2011-04-14 08:00:00,1.85,12370,Netherlands
536608,22632,HAND WARMER RED POLKA DOT,21,2011-04-14 08:00:00,1.85,12370,Netherlands
536609,22748,POPPY'S PLAYHOUSE KITCHEN,17,2011-03-17 09:43:00,2.1,12357,Netherlands
536609,84879,ASSORTED COLOUR BIRD ORNAMENT,23,2011-03-17 09:43:00,1.69,12357,Netherlands
536609,85099B,JUMBO BAG RED RETROSPOT,2,2011-03-17 09:43:00,1.65,12357,Netherlands
536609,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,20,2011-03-17 09:43:00,3.75,12357,Netherlands
536609,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,5,2011-03-17 09:43:00,3.75,12357,Netherlands
536609,84406B,CREAM CUPID HEARTS COAT HANGER,4,2011-03-17 09:43:00,2.75,12357,Netherlands
536610,71053,WHITE METAL LANTERN,23,2011-07-03 14:31:00,3.39,12377,Switzerland
536610,22752,SET 7 BABUSHKA NESTING BOXES,9,2011-07-03 14:31:00,7.65,12377,Switzerland
536610,22745,POPPY'S PLAYHOUSE BEDROOM,10,2011-07-03 14:31:00,2.1,12377,Switzerland
536610,22748,POPPY'S PLAYHOUSE KITCHEN,4,2011-07-03 14:31:00,2.1,12377,Switzerland
536610,22632,HAND WARMER RED POLKA DOT,7,2011-07-03 14:31:00,1.85,12377,Switzerland
536610,22633,HAND WARMER UNION JACK,20,2011-07-03 14:31:00,1.85,12377,Switzerland
536611,22748,POPPY'S PLAYHOUSE KITCHEN,13,2010-07-23 11:18:00,2.1,12414,Switzerland
536612,71053,WHITE METAL LANTERN,13,2011-12-08 10:37:00,3.39,12410,France
536612,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,12,2011-12-08 10:37:00,3.75,12410,France
536613,84406B,CREAM CUPID HEARTS COAT HANGER,13,2010-06-28 10:15:00,2.75,12411,Switzerland
536613,22745,POPPY'S PLAYHOUSE BEDROOM,18,2010-06-28 10:15:00,2.1,12411,Switzerland
536613,22752,SET 7 BABUSHKA NESTING BOXES,10,2010-06-28 10:15:00,7.65,12411,Switzerland
536613,21730,GLASS STAR FROSTED T-LIGHT HOLDER,13,2010-06-28 10:15:00,4.25,12411,Switzerland
536613,22745,POPPY'S PLAYHOUSE BEDROOM,10,2010-06-28 10:15:00,2.1,12411,Switzerland
536614,85099B,JUMBO BAG RED RETROSPOT,22,2011-04-04 17:42:00,1.65,12387,Australia
536614,71053,WHITE METAL LANTERN,16,2011-04-04 17:42:00,3.39,12387,Australia
536614,22633,HAND WARMER UNION JACK,20,2011-04-04 17:42:00,1.85,12387,Australia
536614,71053,WHITE METAL LANTERN,5,2011-04-04 17:42:00,3.39,12387,Australia
536614,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,20,2011-04-04 17:42:00,3.75,12387,Australia
536614,84879,ASSORTED COLOUR BIRD ORNAMENT,12,2011-04-04 17:42:00,1.69,12387,Australia
536615,22752,SET 7 BABUSHKA NESTING BOXES,10,2011-02-09 17:22:00,7.65,12422,Netherlands
536615,22633,HAND WARMER UNION JACK,6,2011-02-09 17:22:00,1.85,12422,Netherlands
536615,22633,HAND WARMER UNION JACK,3,2011-02-09 17:22:00,1.85,12422,Netherlands
536616,84879,ASSORTED COLOUR BIRD ORNAMENT,19,2010-04-12 13:44:00,1.69,12387,Netherlands
536616,22745,POPPY'S PLAYHOUSE BEDROOM,8,2010-04-12 13:44:00,2.1,12387,Netherlands
536616,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,5,2010-04-12 13:44:00,3.39,12387,Netherlands
536617,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,7,2010-03-21 12:03:00,3.75,12410,Australia
536617,84029E,RED WOOLLY HOTTIE WHITE HEART,9,2010-03-21 12:03:00,3.39,12410,Australia
536617,84029E,RED WOOLLY HOTTIE WHITE HEART,2,2010-03-21 12:03:00,3.39,12410,Australia
536618,22748,POPPY'S PLAYHOUSE KITCHEN,4,2011-03-08 12:34:00,2.1,,Spain
536618,21730,GLASS STAR FROSTED T-LIGHT HOLDER,8,2011-03-08 12:34:00,4.25,,Spain
536618,85123A,WHITE HANGING HEART T-LIGHT HOLDER,22,2011-03-08 12:34:00,2.55,,Spain
536618,47566,PARTY BUNTING,14,2011-03-08 12:34:00,4.95,,Spain
536618,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,20,2011-03-08 12:34:00,3.39,,Spain
536618,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,16,2011-03-08 12:34:00,3.75,,Spain
536619,21730,GLASS STAR FROSTED T-LIGHT HOLDER,13,2011-04-19 08:58:00,4.25,12346,Australia
536619,85123A,WHITE HANGING HEART T-LIGHT HOLDER,21,2011-04-19 08:58:00,2.55,12346,Australia
536619,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2,2011-04-19 08:58:00,3.39,12346,Australia
536620,84879,ASSORTED COLOUR BIRD ORNAMENT,17,2011-08-18 14:12:00,1.69,12387,Switzerland
536620,22632,HAND WARMER RED POLKA DOT,6,2011-08-18 14:12:00,1.85,12387,Switzerland
536620,22752,SET 7 BABUSHKA NESTING BOXES,8,2011-08-18 14:12:00,7.65,12387,Switzerland
536620,22745,POPPY'S PLAYHOUSE BEDROOM,5,2011-08-18 14:12:00,2.1,12387,Switzerland
536621,84029E,RED WOOLLY HOTTIE WHITE HEART,7,2011-06-16 13:34:00,3.39,12416,Switzerland
536621,22752,SET 7 BABUSHKA NESTING BOXES,2,2011-06-16 13:34:00,7.65,12416,Switzerland
536622,84029E,RED WOOLLY HOTTIE WHITE HEART,15,2011-09-08 17:32:00,3.39,12380,Netherlands
536622,22633,HAND WARMER UNION JACK,19,2011-09-08 17:32:00,1.85,12380,Netherlands
536623,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,2011-08-19 15:23:00,4.25,12398,France
536623,21730,GLASS STAR FROSTED T-LIGHT HOLDER,14,2011-08-19 15:23:00,4.25,12398,France
536623,85099B,JUMBO BAG RED RETROSPOT,19,2011-08-19 15:23:00,1.65,12398,France
536623,84029E,RED WOOLLY HOTTIE WHITE HEART,6,2011-08-19 15:23:00,3.39,12398,France
536623,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,17,2011-08-19 15:23:00,3.39,12398,France
536624,84406B,CREAM CUPID HEARTS COAT HANGER,10,2011-01-01 11:32:00,2.75,12404,France
536624,71053,WHITE METAL LANTERN,20,2011-01-01 11:32:00,3.39,12404,France
536625,22632,HAND WARMER RED POLKA DOT,14,2011-03-24 14:24:00,1.85,12391,Belgium
536625,21730,GLASS STAR FROSTED T-LIGHT HOLDER,21,2011-03-24 14:24:00,4.25,12391,Belgium
536625,22748,POPPY'S PLAYHOUSE KITCHEN,1,2011-03-24 14:24:00,2.1,12391,Belgium
536625,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,3,2011-03-24 14:24:00,3.39,12391,Belgium
536626,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2011-03-18 10:07:00,2.55,12394,Belgium
536626,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-03-18 10:07:00,2.55,12394,Belgium
536626,22748,POPPY'S PLAYHOUSE KITCHEN,9,2011-03-18 10:07:00,2.1,12394,Belgium
536626,22632,HAND WARMER RED POLKA DOT,7,2011-03-18 10:07:00,1.85,12394,Belgium
536627,84879,ASSORTED COLOUR BIRD ORNAMENT,18,2011-02-01 14:43:00,1.69,12380,Australia
536627,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,10,2011-02-01 14:43:00,3.39,12380,Australia
536627,22752,SET 7 BABUSHKA NESTING BOXES,11,2011-02-01 14:43:00,7.65,12380,Australia
536627,21730,GLASS STAR FROSTED T-LIGHT HOLDER,8,2011-02-01 14:43:00,4.25,12380,Australia
536628,85123A,WHITE HANGING HEART T-LIGHT HOLDER,13,2011-06-16 11:41:00,2.55,12375,Spain
536628,22745,POPPY'S PLAYHOUSE BEDROOM,16,2011-06-16 11:41:00,2.1,12375,Spain
536628,22752,SET 7 BABUSHKA NESTING BOXES,6,2011-06-16 11:41:00,7.65,12375,Spain
536628,71053,WHITE METAL LANTERN,11,2011-06-16 11:41:00,3.39,12375,Spain
536629,71053,WHITE METAL LANTERN,14,2011-06-12 10:51:00,3.39,12406,Germany
536629,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2011-06-12 10:51:00,2.55,12406,Germany
536629,21730,GLASS STAR FROSTED T-LIGHT HOLDER,9,2011-06-12 10:51:00,4.25,12406,Germany
536629,22745,POPPY'S PLAYHOUSE BEDROOM,23,2011-06-12 10:51:00,2.1,12406,Germany
536629,84029E,RED WOOLLY HOTTIE WHITE HEART,9,2011-06-12 10:51:00,3.39,12406,Germany
536630,85099B,JUMBO BAG RED RETROSPOT,23,2011-10-10 11:52:00,1.65,12374,France
536630,84029E,RED WOOLLY HOTTIE WHITE HEART,13,2011-10-10 11:52:00,3.39,12374,France
536630,84406B,CREAM CUPID HEARTS COAT HANGER,12,2011-10-10 11:52:00,2.75,12374,France
536630,22752,SET 7 BABUSHKA NESTING BOXES,11,2011-10-10 11:52:00,7.65,12374,France
536630,84879,ASSORTED COLOUR BIRD ORNAMENT,4,2011-10-10 11:52:00,1.69,12374,France
536630,84029E,RED WOOLLY HOTTIE WHITE HEART,16,2011-10-10 11:52:00,3.39,12374,France
536631,22632,HAND WARMER RED POLKA DOT,14,2010-08-21 10:03:00,1.85,12372,United Kingdom
536631,71053,WHITE METAL LANTERN,17,2010-08-21 10:03:00,3.39,12372,United Kingdom
536631,22748,POPPY'S PLAYHOUSE KITCHEN,17,2010-08-21 10:03:00,2.1,12372,United Kingdom
536631,84879,ASSORTED COLOUR BIRD ORNAMENT,22,2010-08-21 10:03:00,1.69,12372,United Kingdom
536631,22752,SET 7 BABUSHKA NESTING BOXES,22,2010-08-21 10:03:00,7.65,12372,United Kingdom
536631,22748,POPPY'S PLAYHOUSE KITCHEN,22,2010-08-21 10:03:00,2.1,12372,United Kingdom
536632,85099B,JUMBO BAG RED RETROSPOT,24,2010-04-13 14:12:00,1.65,12370,Germany
536632,84029E,RED WOOLLY HOTTIE WHITE HEART,14,2010-04-13 14:12:00,3.39,12370,Germany
536632,22748,POPPY'S PLAYHOUSE KITCHEN,21,2010-04-13 14:12:00,2.1,12370,Germany
536633,85099B,JUMBO BAG RED RETROSPOT,16,2011-02-28 08:57:00,1.65,12355,Australia
536633,71053,WHITE METAL LANTERN,2,2011-02-28 08:57:00,3.39,12355,Australia
536633,85099B,JUMBO BAG RED RETROSPOT,4,2011-02-28 08:57:00,1.65,12355,Australia
536634,47566,PARTY BUNTING,17,2010-07-06 10:38:00,4.95,12361,Germany
536635,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,21,2011-01-26 18:30:00,3.75,12405,Spain
536635,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,8,2011-01-26 18:30:00,3.39,12405,Spain
536635,22632,HAND WARMER RED POLKA DOT,18,2011-01-26 18:30:00,1.85,12405,Spain
536635,22633,HAND WARMER UNION JACK,19,2011-01-26 18:30:00,1.85,12405,Spain
536635,84029E,RED WOOLLY HOTTIE WHITE HEART,5,2011-01-26 18:30:00,3.39,12405,Spain
536636,22752,SET 7 BABUSHKA NESTING BOXES,4,2010-08-24 17:01:00,7.65,12388,United Kingdom
536636,21730,GLASS STAR FROSTED T-LIGHT HOLDER,10,2010-08-24 17:01:00,4.25,12388,United Kingdom
536636,22745,POPPY'S PLAYHOUSE BEDROOM,18,2010-08-24 17:01:00,2.1,12388,United Kingdom
536637,85099B,JUMBO BAG RED RETROSPOT,6,2011-06-04 17:18:00,1.65,12370,Belgium
536637,47566,PARTY BUNTING,6,2011-06-04 17:18:00,4.95,12370,Belgium
536637,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,15,2011-06-04 17:18:00,3.75,12370,Belgium
536638,22752,SET 7 BABUSHKA NESTING BOXES,13,2011-05-11 11:36:00,7.65,12357,Germany
536638,22632,HAND WARMER RED POLKA DOT,19,2011-05-11 11:36:00,1.85,12357,Germany
536638,22633,HAND WARMER UNION JACK,5,2011-05-11 11:36:00,1.85,12357,Germany
536638,22748,POPPY'S PLAYHOUSE KITCHEN,14,2011-05-11 11:36:00,2.1,12357,Germany
536638,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2011-05-11 11:36:00,2.55,12357,Germany
536638,85099B,JUMBO BAG RED RETROSPOT,6,2011-05-11 11:36:00,1.65,12357,Germany
536639,22748,POPPY'S PLAYHOUSE KITCHEN,9,2011-01-21 18:37:00,2.1,12391,Netherlands
536639,22752,SET 7 BABUSHKA NESTING BOXES,14,2011-01-21 18:37:00,7.65,12391,Netherlands
536639,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2011-01-21 18:37:00,2.55,12391,Netherlands
536639,22633,HAND WARMER UNION JACK,11,2011-01-21 18:37:00,1.85,12391,Netherlands
536639,84406B,CREAM CUPID HEARTS COAT HANGER,14,2011-01-21 18:37:00,2.75,12391,Netherlands
536640,84879,ASSORTED COLOUR BIRD ORNAMENT,24,2011-06-18 12:52:00,1.69,12351,Germany
536641,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,3,2011-12-09 10:57:00,3.39,12372,Belgium
536641,22745,POPPY'S PLAYHOUSE BEDROOM,22,2011-12-09 10:57:00,2.1,12372,Belgium
536641,47566,PARTY BUNTING,15,2011-12-09 10:57:00,4.95,12372,Belgium
536641,85099B,JUMBO BAG RED RETROSPOT,3,2011-12-09 10:57:00,1.65,12372,Belgium
536641,71053,WHITE METAL LANTERN,19,2011-12-09 10:57:00,3.39,12372,Belgium
536642,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,5,2011-11-20 17:35:00,3.39,12424,Switzerland
536642,71053,WHITE METAL LANTERN,6,2011-11-20 17:35:00,3.39,12424,Switzerland
536642,84029E,RED WOOLLY HOTTIE WHITE HEART,17,2011-11-20 17:35:00,3.39,12424,Switzerland
536643,22752,SET 7 BABUSHKA NESTING BOXES,7,2011-08-10 15:35:00,7.65,12346,France
536643,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,16,2011-08-10 15:35:00,3.39,12346,France
536643,47566,PARTY BUNTING,9,2011-08-10 15:35:00,4.95,12346,France
536643,85099B,JUMBO BAG RED RETROSPOT,6,2011-08-10 15:35:00,1.65,12346,France
536644,84879,ASSORTED COLOUR BIRD ORNAMENT,23,2011-08-14 17:28:00,1.69,12424,Switzerland
536645,71053,WHITE METAL LANTERN,9,2011-07-14 08:56:00,3.39,12371,Germany
536646,85099B,JUMBO BAG RED RETROSPOT,24,2010-08-15 09:42:00,1.65,12417,United Kingdom
536646,85099B,JUMBO BAG RED RETROSPOT,15,2010-08-15 09:42:00,1.65,12417,United Kingdom
536646,47566,PARTY BUNTING,9,2010-08-15 09:42:00,4.95,12417,United Kingdom
536646,22752,SET 7 BABUSHKA NESTING BOXES,21,2010-08-15 09:42:00,7.65,12417,United Kingdom
536647,84406B,CREAM CUPID HEARTS COAT HANGER,20,2011-07-24 11:50:00,2.75,,Australia
536647,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2011-07-24 11:50:00,1.69,,Australia
536647,22632,HAND WARMER RED POLKA DOT,22,2011-07-24 11:50:00,1.85,,Australia
536647,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,19,2011-07-24 11:50:00,3.39,,Australia
536647,85099B,JUMBO BAG RED RETROSPOT,13,2011-07-24 11:50:00,1.65,,Australia
